title,image_link
Chaos Code,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Chaos_Code_Cover_Art.png/220px-Chaos_Code_Cover_Art.png
Chariot,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Chariot_game_logo.png/220px-Chariot_game_logo.png
Child of Light,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Child_of_Light_art.jpg/220px-Child_of_Light_art.jpg
Chime Super Deluxe,https://upload.wikimedia.org/wikipedia/en/6/62/Chime_Coverart.png
Chivalry: Medieval Warfare,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Chivalry_Medieval_Warfare_cover_art.jpg/220px-Chivalry_Medieval_Warfare_cover_art.jpg
Choplifter HD,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Choplifter_HD_promo_art.jpg/220px-Choplifter_HD_promo_art.jpg
Closure,https://upload.wikimedia.org/wikipedia/en/2/2e/Closure-logo.jpg
Comix Zone,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/Comix_Zone_Coverart.png/220px-Comix_Zone_Coverart.png
Command & Conquer: Red Alert 3 – Commander's Challenge,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/RA3UprisingPack.jpg/220px-RA3UprisingPack.jpg
Constant C,unreleased
Contrast,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Contrast_game_logo.jpg/220px-Contrast_game_logo.jpg
Cosmophony,unreleased
Costume Quest,https://upload.wikimedia.org/wikipedia/en/thumb/d/de/Costume-quest-cover.jpg/220px-Costume-quest-cover.jpg
Costume Quest 2,https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Costume_Quest_2_cover_art.jpg/220px-Costume_Quest_2_cover_art.jpg
Counter-Strike: Global Offensive,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/CS-GO_Logo.svg/220px-CS-GO_Logo.svg.png
CounterSpy,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Counterspy-store-artwork.jpg/220px-Counterspy-store-artwork.jpg
Crash Commando,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Psn_crash_commando_icon.png/220px-Psn_crash_commando_icon.png
Crazy Machines Elements,unreleased
Crazy Taxi,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/CrazyTaxi_cover.png/220px-CrazyTaxi_cover.png
Crescent Pale Mist,unreleased
Critter Crunch,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Critter_Crunch.png/220px-Critter_Crunch.png
Crystal Defenders,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Crystal_Defenders_logo.jpg/250px-Crystal_Defenders_logo.jpg
Cubixx HD,https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/Cubixxhdlogo.png/220px-Cubixxhdlogo.png
Daikoukai Jidai Online,unreleased
Dance Magic,unreleased
DanceStar Digital,unreleased
Dare to Fly!,unreleased
Dark Awake: The King Has No Name,unreleased
Dark Mist,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Dark_Mist.png/220px-Dark_Mist.png
Darkstalkers Resurrection (Night Warriors: Darkstalkers' Revenge and Darkstalkers 3),https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Darkstalkers_Resurrection.png/220px-Darkstalkers_Resurrection.png
Datura,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Datura_%282012_video_game%29.jpg/220px-Datura_%282012_video_game%29.jpg
Days of Thunder: NASCAR Edition,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/DaysOfThunderNASCARcover.png/220px-DaysOfThunderNASCARcover.png
Daytona USA,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Daytona_USA_arcade_flyer.jpg/220px-Daytona_USA_arcade_flyer.jpg
Dead Block,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Dead_Block_box_art.jpg/220px-Dead_Block_box_art.jpg
Dead Nation,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Dead_Nation_cover.jpg/220px-Dead_Nation_cover.jpg
Dead Space Ignition,https://upload.wikimedia.org/wikipedia/en/c/cc/Dead_Space_Ignition_Coverart.png
Deadfall Adventures: Heart of Atlantis,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Deadfall-adventures_PC_box_art.jpg/220px-Deadfall-adventures_PC_box_art.jpg
Deadliest Warrior: The Game,https://upload.wikimedia.org/wikipedia/en/b/b0/Deadliest_Warrior_-_The_Game_Coverart.png
Death Track: Resurrection,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Death_Track_Resurrection_Cover.jpg/220px-Death_Track_Resurrection_Cover.jpg
Deathmatch Village,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Deathmatch_Village.png/220px-Deathmatch_Village.png
DeathSpank,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/DeathSpank.jpg/220px-DeathSpank.jpg
DeathSpank: Thongs of Virtue,https://upload.wikimedia.org/wikipedia/en/a/ae/DeathSpank_Thongs_of_Virtue_cover.png
Defenders of Ardania,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Defenders_of_Ardania_4.jpeg/220px-Defenders_of_Ardania_4.jpeg
Defense Technica,unreleased
Demolition Inc.,unreleased
Derrick the Deathfin,unreleased
Digger HD,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Digger_Remastered.png/280px-Digger_Remastered.png
Diner Dash,https://upload.wikimedia.org/wikipedia/en/0/0f/Diner_Dash_Coverart.png
Divekick,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Divekicklogo.jpg/220px-Divekicklogo.jpg
Do Not Fall,unreleased
Doc Clock: The Toasted Sandwich of Time,unreleased
Doctor Who: The Eternity Clock,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Doctor_Who%2C_The_Eternity_Clock_Cover_Art.jpg/220px-Doctor_Who%2C_The_Eternity_Clock_Cover_Art.jpg
Dogfight 1942,unreleased
Doki-Doki Universe,https://upload.wikimedia.org/wikipedia/en/6/61/Doki-Doki_Universe_thumbnail.jpg
Dollar Dash,unreleased
Don't Starve: Giant Edition,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Don%27t_Starve_cover.jpg/220px-Don%27t_Starve_cover.jpg
Double Dragon Neon,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Double_Dragon_Neon_promotional_poster.jpg/220px-Double_Dragon_Neon_promotional_poster.jpg
Dragon Fin Soup,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/DFS_banner.jpg/220px-DFS_banner.jpg
Dragon's Lair,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/Dragons_lair.jpg/250px-Dragons_lair.jpg
Dragon's Lair II: Time Warp,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Dragon%27s_Lair_II_-_Time_Warp_Flyer.png/220px-Dragon%27s_Lair_II_-_Time_Warp_Flyer.png
Dream Chronicles,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Dream_Chronicles_1_Logo.jpg/220px-Dream_Chronicles_1_Logo.jpg
dress,unreleased
Droplitz,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Droplitz_Coverart.png/220px-Droplitz_Coverart.png
DuckTales: Remastered,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/DuckTales_Remastered.jpg/200px-DuckTales_Remastered.jpg
Duke Nukem 3D: Megaton Edition,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Duke_Nukem_3D_Coverart.png/220px-Duke_Nukem_3D_Coverart.png
Dungeon Defenders,https://upload.wikimedia.org/wikipedia/en/6/62/Dungeon_Defenders_cover.png
Dungeon Hunter: Alliance,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Dw_alliance_cover.jpg/220px-Dw_alliance_cover.jpg
Dungeon Twister,unreleased
"Dungeons & Dragons: Chronicles of Mystara (Dungeons & Dragons: Shadow over Mystara, Dungeons & Dragons: Tower of Doom)",https://upload.wikimedia.org/wikipedia/en/thumb/9/99/D%26D_Chronicles_of_Mystara.jpg/250px-D%26D_Chronicles_of_Mystara.jpg
Dungeons & Dragons: Daggerdale,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Daggerdale_cover.png/220px-Daggerdale_cover.png
Dustforce,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Dustforce_logo_from_trailer_%28tight_crop%29.png/252px-Dustforce_logo_from_trailer_%28tight_crop%29.png
Dyad,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Dyad_game_logo.jpg/220px-Dyad_game_logo.jpg
Earthworm Jim HD,https://upload.wikimedia.org/wikipedia/en/thumb/d/da/Earthworm_Jim_2_%28EUR%29.PNG/250px-Earthworm_Jim_2_%28EUR%29.PNG
Echochrome,https://upload.wikimedia.org/wikipedia/en/c/c9/Echochrome_275x471.jpg
Echochrome II,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Echochrome_II.png/275px-Echochrome_II.png
Elefunk,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Elefunk.png/220px-Elefunk.png
Elemental Monster: Online Card Game,unreleased
Elevator Action Deluxe,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Elevator_Action.png/220px-Elevator_Action.png
Entwined,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Entwined_Cover_Art.png/220px-Entwined_Cover_Art.png
Ethan: Meteor Hunter,unreleased
Eufloria,https://upload.wikimedia.org/wikipedia/en/9/9d/Eufloria_cover.jpg
Everyday Shooter,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Psn_everyday_shooter_icon.png/220px-Psn_everyday_shooter_icon.png
Explodemon,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Explodemon.jpg/300px-Explodemon.jpg
Extreme Exorcism,unreleased
Faery: Legends of Avalon,https://upload.wikimedia.org/wikipedia/en/thumb/2/23/Faery_-_Legends_of_Avalon_Coverart.png/220px-Faery_-_Legends_of_Avalon_Coverart.png
Far Cry 3: Blood Dragon,https://upload.wikimedia.org/wikipedia/en/thumb/6/67/FC3_Blood_Dragon_Cover.jpg/220px-FC3_Blood_Dragon_Cover.jpg
Far Cry Classic,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Far_cry_logo.png/250px-Far_cry_logo.png
Fast Draw Showdown,https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Fast_Draw_Showdown_Poster.png/220px-Fast_Draw_Showdown_Poster.png
Fatal Inertia EX,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Fatal_Inertia_front.jpg/220px-Fatal_Inertia_front.jpg
Feeding Frenzy 2: Shipwreck Showdown,https://upload.wikimedia.org/wikipedia/en/a/af/Feedingfrenzy2cover.jpg
Fez,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Fez_%28video_game%29_cover_art.png/220px-Fez_%28video_game%29_cover_art.png
Fighting Vipers,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Fighting_Vipers_flyer.jpg/220px-Fighting_Vipers_flyer.jpg
Final Exam,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Final_Exam_coverart.png/220px-Final_Exam_coverart.png
"Final Fight: Double Impact (Final Fight, Magic Sword)",https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Final_Fight_%28flyer%29.jpg/220px-Final_Fight_%28flyer%29.jpg
Flashback,https://upload.wikimedia.org/wikipedia/en/d/df/Box_art_for_the_XBLA_version_of_the_2013_video_game_Flashback.jpg
Flight Control HD,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Flight_Control_game_iOS_logo.png/150px-Flight_Control_game_iOS_logo.png
Flock!,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Flock%21_Cover.jpg/250px-Flock%21_Cover.jpg
Foosball 2012,unreleased
Forest Legends: The Call of Love,unreleased
Fret Nice,https://upload.wikimedia.org/wikipedia/en/c/c0/Fret_Nice_Cover_Art.jpg
Frogger Returns,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Frogger_Returns_logo.png/220px-Frogger_Returns_logo.png
Frogger: Hyper Arcade Edition,unreleased
From Dust,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/From_Dust_cover.png/220px-From_Dust_cover.png
Frozen Free Fall: Snowball Fight,unreleased
Frozen Synapse Prime,unreleased
Fuel Overdose,unreleased
Funky Lab Rat,https://upload.wikimedia.org/wikipedia/en/7/71/Funky_Lab_Rat_logo.png
Furmins,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Furmins_Cover_Art.png/220px-Furmins_Cover_Art.png
Galaga Legions DX,https://upload.wikimedia.org/wikipedia/en/7/7f/Galaga_Legions_DX_Coverart.png
Game of Thrones,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Game_of_thrones_telltale_games_season_one.jpg/220px-Game_of_thrones_telltale_games_season_one.jpg
Gatling Gears,https://upload.wikimedia.org/wikipedia/en/9/93/Gatling_Gears_cover.jpg
Gauntlet II,https://upload.wikimedia.org/wikipedia/en/thumb/d/de/Gauntlet_II_game_flyer.png/220px-Gauntlet_II_game_flyer.png
Geometry Wars 3: Dimensions,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/Geometry_Wars_3_Dimensions.jpg/220px-Geometry_Wars_3_Dimensions.jpg
Geon,https://upload.wikimedia.org/wikipedia/en/1/1b/Geoncover.png
Germinator,unreleased
Ghostbusters: Sanctum of Slime,https://upload.wikimedia.org/wikipedia/en/f/f9/Ghostbusters_Sanctum_of_Slime.png
Giana Sisters: Twisted Dreams,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/ProjectGianaSplashArt.jpg/220px-ProjectGianaSplashArt.jpg
Girl and Dragon: Illusion Beast Contract Cryptract,unreleased
Girl Fight,unreleased
Go! Puzzle,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Go_Puzzle.png/220px-Go_Puzzle.png
Goat Simulator,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Goat_Simulator_cover.jpg/220px-Goat_Simulator_cover.jpg
God Mode,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/God_Mode_coverart.png/220px-God_Mode_coverart.png
Golden Axe,https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/Golden_Axe.jpg/220px-Golden_Axe.jpg
Goosebumps: The Game,unreleased
Gotham City Impostors,https://upload.wikimedia.org/wikipedia/en/1/1d/Gotham_City_Impostors_cover.png
Gravity Crash,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/GravityCrash.png/220px-GravityCrash.png
Greed Corp,https://upload.wikimedia.org/wikipedia/en/2/26/Greed_Corp_Coverart.png
GripShift,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/PSP-GripShift-FrontCover.jpg/220px-PSP-GripShift-FrontCover.jpg
Groovin' Blocks,https://upload.wikimedia.org/wikipedia/en/1/15/Groovin%27_Blocks.jpg
GTI Club+: Rally Côte d'Azur,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Gti_club_plus_demo_cover.png/220px-Gti_club_plus_demo_cover.png
Guacamelee!,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Guacamelee%21_STCE_box_art.jpg/220px-Guacamelee%21_STCE_box_art.jpg
Guardians of Middle-earth,https://upload.wikimedia.org/wikipedia/en/thumb/9/95/Guardians_of_MIddle-Earth_cover_art.jpg/220px-Guardians_of_MIddle-Earth_cover_art.jpg
Gundam Battle Operation NEXT,unreleased
Gunstar Heroes,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/GunstarHeroesMDcover.png/220px-GunstarHeroesMDcover.png
Hamsterball,unreleased
Hard Corps: Uprising,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Hard_Corps_Uprising_%28cover_art%29.png/220px-Hard_Corps_Uprising_%28cover_art%29.png
Hatsune Miku: Project DIVA Dreamy Theater,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Hatsune_Miku_Project_Diva.jpg/220px-Hatsune_Miku_Project_Diva.jpg
Hatsune Miku: Project DIVA Dreamy Theater 2nd,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Project_Diva_2nd_cover.jpg/220px-Project_Diva_2nd_cover.jpg
Hatsune Miku: Project DIVA Dreamy Theater Extend,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Hatsune_Miku_Project_DIVA_Extend_cover.jpg/220px-Hatsune_Miku_Project_DIVA_Extend_cover.jpg
Heavy Weapon,https://upload.wikimedia.org/wikipedia/en/e/ef/Heavyweaponcover.png
Hell Yeah! Wrath of the Dead Rabbit,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Hell_Yeah%21_cover_art.png/220px-Hell_Yeah%21_cover_art.png
Helldivers,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Helldivers_art.jpg/220px-Helldivers_art.jpg
High Stakes on the Vegas Strip: Poker Edition,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Highstakespoker.jpg/220px-Highstakespoker.jpg
High Velocity Bowling,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Psn_high_velocity_bowling_icon.png/220px-Psn_high_velocity_bowling_icon.png
HOARD,https://upload.wikimedia.org/wikipedia/en/thumb/2/24/Hoard_logo.jpg/220px-Hoard_logo.jpg
Hohokum,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Hohokum_icon.jpeg/220px-Hohokum_icon.jpeg
Hotline Miami,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Hotline_Miami_cover.png/220px-Hotline_Miami_cover.png
Hotline Miami 2: Wrong Number,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Hotline_Miami_2_cover.png/220px-Hotline_Miami_2_cover.png
How to Survive,https://upload.wikimedia.org/wikipedia/en/e/ed/HowToSurviveBoxartXBLA.jpg
Hunter's Trophy 2: America,unreleased
Hunter's Trophy 2: Australia,unreleased
Hustle Kings,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Hustle_Kings.png/220px-Hustle_Kings.png
Hydrophobia Prophecy,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Hydrophobia_cover.jpg/220px-Hydrophobia_cover.jpg
Hyper Void,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Hyper_Void_Cover.png/220px-Hyper_Void_Cover.png
I Am Alive,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/I_Am_Alive_Cover_Art.png/220px-I_Am_Alive_Cover_Art.png
Ikki Online,unreleased
iM@s Channel,unreleased
In Space We Brawl,unreleased
International Snooker 2012,unreleased
Interpol: The Trail of Dr. Chaos,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Interpol_-_The_Trail_of_Dr._Chaos_Coverart.png/220px-Interpol_-_The_Trail_of_Dr._Chaos_Coverart.png
Invokers Tournament,unreleased
Invincible Tiger: The Legend of Han Tao,https://upload.wikimedia.org/wikipedia/en/a/a5/Invinclbetigercover.jpg
Invizimals: Hidden Challenges,unreleased
Ion Assault HD,https://upload.wikimedia.org/wikipedia/en/f/fe/Ion_Assault_Coverart.png
Izle,unreleased
JAM Live Music Arcade,unreleased
Jeremy McGrath's Offroad,unreleased
Jet Set Radio,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Jetsetradiopalboxart.jpg/220px-Jetsetradiopalboxart.jpg
Jetpack Joyride,https://upload.wikimedia.org/wikipedia/en/9/90/Jetpack_Joyride_iOS.png
Jikkyou Powerful Pro Yakyuu Championship 2017,unreleased
Jikkyou Powerful Pro Yakyuu: Success Special,unreleased
Joe Danger,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Joe_Danger_Logo.png/220px-Joe_Danger_Logo.png
Joe Danger 2: The Movie,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Joe_Danger_-_The_Movie.jpg/220px-Joe_Danger_-_The_Movie.jpg
JoJo's Bizarre Adventure HD Ver.,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/JoJo%27s_Venture_sales_flyer.png/220px-JoJo%27s_Venture_sales_flyer.png
Joust,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Joust_Flyer.png/220px-Joust_Flyer.png
Judge Dee: The City God Case,unreleased
Juju,unreleased
Jurassic Park: The Game,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Jurassicpark-game-logo.jpg/220px-Jurassicpark-game-logo.jpg
Karateka,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Karateka_Coverart.png/220px-Karateka_Coverart.png
Kick-Ass: The Game,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/KickAsslogo.jpg/220px-KickAsslogo.jpg
King Oddball,unreleased
King's Quest,https://upload.wikimedia.org/wikipedia/en/thumb/4/49/King%27s_Quest_2015_cover.png/220px-King%27s_Quest_2015_cover.png
Kite Fight,unreleased
Knytt Underground,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Knytt_Underground_Main_Menu_Title.png/220px-Knytt_Underground_Main_Menu_Title.png
Krinkle Krusher,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Krinkle_Krusher_Game_Logo.jpg/220px-Krinkle_Krusher_Game_Logo.jpg
Kung Fu Rabbit,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Kung_Fu_Rabbit_%28Cover%29.png/220px-Kung_Fu_Rabbit_%28Cover%29.png
Labyrinth Legends,unreleased
Landit Bandit,unreleased
Lara Croft and the Guardian of Light,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Lara_Croft_and_the_Guardian_of_Light.png/220px-Lara_Croft_and_the_Guardian_of_Light.png
Lead and Gold: Gangs of the Wild West,https://upload.wikimedia.org/wikipedia/en/7/7d/Lead_and_Gold_cover.jpg
Learning with The PooYoos: Episode 1,unreleased
Learning with The PooYoos: Episode 2,unreleased
The Legend of Heroes: Akatsuki no Kiseki,https://upload.wikimedia.org/wikipedia/en/thumb/1/19/Akatsuki_no_Kiseki_logo.png/220px-Akatsuki_no_Kiseki_logo.png
Lemmings,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Lemmings-BoxScan.jpg/220px-Lemmings-BoxScan.jpg
Level 22,unreleased
Life Is Strange,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Life_Is_Strange_cover.jpg/220px-Life_Is_Strange_cover.jpg
"Lights, Camera, Party!",unreleased
Limbo,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Limbo_Box_Art.jpg/220px-Limbo_Box_Art.jpg
Linger in Shadows,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Linger_in_shadows_ps3_cover.png/220px-Linger_in_shadows_ps3_cover.png
LocoRoco Cocoreccho,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Cocoreccho.png/220px-Cocoreccho.png
Lone Survivor: The Director's Cut,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Lone_Survivor_game.png/220px-Lone_Survivor_game.png
Luftrausers,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Luftrausers_logo.png/220px-Luftrausers_logo.png
Lumines Supernova,https://upload.wikimedia.org/wikipedia/en/thumb/9/98/Lumines_2016.png/250px-Lumines_2016.png
Machinarium,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Machinarium-cover_art.png/220px-Machinarium-cover_art.png
Mad Dog II: The Lost Gold,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/Mad_Dog_II_-_The_Lost_Gold_Poster.png/220px-Mad_Dog_II_-_The_Lost_Gold_Poster.png
Mad Dog McCree,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Mad_Dog_McCree_arcade_flyer.jpg/220px-Mad_Dog_McCree_arcade_flyer.jpg
Mad Riders,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Mad_Riders_cover_art.jpg/220px-Mad_Riders_cover_art.jpg
Madden NFL Arcade,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Madden10_Xbox360.jpg/220px-Madden10_Xbox360.jpg
Magic Orbz,https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Magic_Ball.png/220px-Magic_Ball.png
Magic: The Gathering – Duels of the Planeswalkers,https://upload.wikimedia.org/wikipedia/en/1/13/Magic_-_The_Gathering_-_Duels_of_the_Planeswalkers_Coverart.png
Magic: The Gathering – Duels of the Planeswalkers 2012,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Duels_2012_title_card.jpg/220px-Duels_2012_title_card.jpg
Magic: The Gathering – Duels of the Planeswalkers 2013,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Duels_2013_title_card.jpg/200px-Duels_2013_title_card.jpg
Magical Beat,unreleased
Magrunner: Dark Pulse,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Magrunner_Dark_Pulse_cover.jpg/250px-Magrunner_Dark_Pulse_cover.jpg
Mahjong Tales: Ancient Wisdom,https://upload.wikimedia.org/wikipedia/en/5/56/Mahjong_Tales_-_Ancient_Wisdom_Logo.png
Mahjong World,unreleased
Mahjong World W,unreleased
Mainichi Issho,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Mainichi_issho_cover.png/220px-Mainichi_issho_cover.png
Malicious,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/MALICIOUS_Cover_Art.jpg/220px-MALICIOUS_Cover_Art.jpg
Mamorukun Curse!,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Mamoru-kun_Cover_Art.png/220px-Mamoru-kun_Cover_Art.png
Mars: War Logs,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/MarsWarLogsCover.jpg/220px-MarsWarLogsCover.jpg
Marvel Pinball,https://upload.wikimedia.org/wikipedia/en/4/4d/MarvelPinball_cover.png
Marvel Puzzle Quest: Dark Reign,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Marvel_Puzzle_Quest_Coverart.png/220px-Marvel_Puzzle_Quest_Coverart.png
Marvel vs. Capcom 2,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/MvC2_Cover.png/220px-MvC2_Cover.png
"Marvel vs. Capcom Origins (Marvel Super Heroes, Marvel vs. Capcom: Clash of Super Heroes)",https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Marvel_vs._Capcom_Origins_Promo_Art.png/220px-Marvel_vs._Capcom_Origins_Promo_Art.png
Masquerade: The Baubles of Doom,unreleased
Master Reboot,unreleased
Matt Hazard: Blood Bath and Beyond,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Matt_Hazard.jpg/220px-Matt_Hazard.jpg
Max & the Magic Marker: Gold Edition,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Max_%26_the_Magic_Marker_Coverart.png/220px-Max_%26_the_Magic_Marker_Coverart.png
Mega Man 9,https://upload.wikimedia.org/wikipedia/en/4/45/Megaman9cover.jpg
Mega Man 10,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Megaman10.jpg/220px-Megaman10.jpg
Mercury Hg,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/MercuryMeltdown-boxart.jpg/220px-MercuryMeltdown-boxart.jpg
Metal Slug 3,https://upload.wikimedia.org/wikipedia/en/5/55/Metal_Slug_3.png
MicroBot,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/MicroBot_logo.png/220px-MicroBot_logo.png
Might & Magic: Clash of Heroes HD,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/MMClashOfHeroesBoxshot.jpg/220px-MMClashOfHeroesBoxshot.jpg
Might & Magic: Duel of Champions – Forgotten Wars,unreleased
Mighty No. 9,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Mighty_No._9_cover_art.jpg/220px-Mighty_No._9_cover_art.jpg
MilitAnt,unreleased
Military Madness: Nectaris,https://upload.wikimedia.org/wikipedia/en/2/20/Military_Madness_-_Nectaris_Coverart.png
